"gene_id","weight"
"TcCLB.453917.9",NA
"TcCLB.453917.9",1
"TcCLB.453917.9",1
"TcCLB.508647.210",0.19089314713808
"TcCLB.510285.20",0.174908413692249
"TcCLB.511127.90",0.174622351683111
"TcCLB.510353.30",0.171775325527549
"TcCLB.504153.280",0.161814034153281
"TcCLB.503903.70",0.157618703909571
"TcCLB.507669.84",0.15753731111882
"TcCLB.506755.180",0.156140994442465
"TcCLB.506357.100",0.154524683480354
