"gene_id","weight"
"TcCLB.509157.220",NA
"TcCLB.509157.220",1
"TcCLB.509157.220",1
"TcCLB.507641.64",0.267673180777792
"TcCLB.510441.30",0.26322693585214
"TcCLB.506367.30",0.258994703012709
"TcCLB.507611.70",0.253898703185532
"TcCLB.504033.80",0.249374586043514
"TcCLB.507963.20",0.246850475157887
"TcCLB.504881.40",0.240306656573047
"TcCLB.506825.80",0.240298369397136
"TcCLB.507611.280",0.240181642284219
