"gene_id","weight"
"TcCLB.511127.90",NA
"TcCLB.511127.90",1
"TcCLB.511127.90",1
"TcCLB.508647.210",0.19921557840857
"TcCLB.510353.30",0.192406322282149
"TcCLB.510285.20",0.180239314432656
"TcCLB.504153.280",0.177210382817917
"TcCLB.509073.10",0.176581248975377
"TcCLB.453917.9",0.174622351683111
"TcCLB.506357.100",0.173431753228869
"TcCLB.506755.180",0.172010860414557
"TcCLB.511543.40",0.168107379304297
