"gene_id","weight"
"TcCLB.510347.29",NA
"TcCLB.510347.29",1
"TcCLB.510347.29",1
"TcCLB.504427.64",0.237908005160733
"TcCLB.504247.70",0.233534808524431
"TcCLB.511215.119",0.23160514039772
"TcCLB.506683.240",0.225381865835138
"TcCLB.511309.80",0.21899237105249
"TcCLB.508995.20",0.215503074976412
"TcCLB.506927.20",0.214215861471948
"TcCLB.504213.40",0.212797236473278
"TcCLB.508347.90",0.21241701374672
