"gene_id","weight"
"TcCLB.508771.50",NA
"TcCLB.508771.50",1
"TcCLB.508771.50",1
"TcCLB.507641.64",0.27881764283743
"TcCLB.510441.30",0.266252821562978
"TcCLB.507611.70",0.261705123608491
"TcCLB.506367.30",0.261656705641584
"TcCLB.504881.40",0.250877335025826
"TcCLB.507963.20",0.250463447814664
"TcCLB.506825.80",0.246604102611041
"TcCLB.507611.280",0.245769827521483
"TcCLB.504033.80",0.242791017815055
