"gene_id","weight"
"TcCLB.503903.70",NA
"TcCLB.503903.70",1
"TcCLB.503903.70",1
"TcCLB.508647.210",0.192762191560134
"TcCLB.506265.10",0.171547120522792
"TcCLB.510353.30",0.171098965075023
"TcCLB.510285.20",0.17108302996545
"TcCLB.511127.90",0.167392471967321
"TcCLB.511799.9",0.167191782215434
"TcCLB.504153.280",0.166520447353068
"TcCLB.509073.10",0.166488612306594
"TcCLB.506357.100",0.163608576527749
