"gene_id","weight"
"TcCLB.509233.10",NA
"TcCLB.509233.10",1
"TcCLB.509233.10",1
"TcCLB.506599.420",0.308148944378277
"TcCLB.505365.60",0.301628514048395
"TcCLB.504769.100",0.30100708803109
"TcCLB.506599.50",0.300043327115769
"TcCLB.510275.272",0.299202131489358
"TcCLB.511173.80",0.29858333353195
"TcCLB.506759.170",0.298332717798573
"TcCLB.509699.60",0.294357163002027
"TcCLB.508285.60",0.294091827076204
