"gene_id","weight"
"TcCLB.508731.40",NA
"TcCLB.508731.40",1
"TcCLB.508731.40",1
"TcCLB.508995.20",0.273185337945672
"TcCLB.445011.19",0.264744375408014
"TcCLB.503981.80",0.257839116610196
"TcCLB.508241.90",0.250549562292831
"TcCLB.506357.140",0.244804673331772
"TcCLB.506697.30",0.242507442576168
"TcCLB.511555.20",0.241134485543451
"TcCLB.504247.70",0.226703450286607
"TcCLB.506657.20",0.218799382116806
