"gene_id","weight"
"TcCLB.506927.20",NA
"TcCLB.506927.20",1
"TcCLB.506927.20",1
"TcCLB.506683.240",0.2464437287869
"TcCLB.508995.20",0.246033376786145
"TcCLB.504427.64",0.242558256899714
"TcCLB.508951.90",0.23831043390754
"TcCLB.504247.70",0.237854449021816
"TcCLB.511309.80",0.22855949483217
"TcCLB.507669.70",0.227673598045571
"TcCLB.506657.20",0.227107825363693
"TcCLB.506211.60",0.226915201736765
