"gene_id","weight"
"TcCLB.510275.272",NA
"TcCLB.510275.272",1
"TcCLB.510275.272",1
"TcCLB.506599.420",0.313179429740678
"TcCLB.505365.60",0.310519939754105
"TcCLB.504769.100",0.310418300889715
"TcCLB.506759.170",0.307496701387708
"TcCLB.510279.230",0.307316941109054
"TcCLB.506409.170",0.306493815915287
"TcCLB.506599.50",0.305639404919629
"TcCLB.510213.39",0.304242016929359
"TcCLB.508285.60",0.302402496973899
