"gene_id","weight"
"TcCLB.511623.20",NA
"TcCLB.511623.20",1
"TcCLB.511623.20",1
"TcCLB.506287.209",0.214273655121196
"TcCLB.506735.10",0.187940153034608
"TcCLB.511733.130",0.186845413565836
"TcCLB.510759.120",0.186533791039788
"TcCLB.511729.60",0.186506465327859
"TcCLB.509831.30",0.183228300246504
"TcCLB.506289.9",0.182831822476716
"TcCLB.508265.44",0.180243451321831
"TcCLB.506127.120",0.180053239868641
